ID,Type,Epoch,Loss,Accuracy
1,Training,0,8.52138614654541,0.0
2,Training,0,7.973437063155636,0.0
3,Training,0,7.956029579287669,0.0
4,Training,0,7.931989507360773,0.0
5,Training,0,7.898979092432448,0.0002754820936639118
6,Training,0,7.868780259265016,0.0002207505518763797
7,Training,0,7.84807183334182,0.00018416206261510129
8,Training,0,7.829485490988781,0.0001579778830963665
9,Training,0,7.811561657680021,0.00027662517289073305
10,Training,0,7.796808015816326,0.0004920049200492004
11,Training,0,7.785141775378357,0.0006644518272425248
12,Training,0,7.772531306275428,0.0007049345417925477
13,Training,0,7.761076019741491,0.0008310249307479224
14,Training,0,7.753414962602698,0.0008525149190110827
15,Training,0,7.745998252315929,0.000791765637371338
16,Training,0,7.737534212167406,0.0008869179600886917
17,Training,0,7.730799710676229,0.0009009009009009008
18,Training,0,7.724746639714549,0.0008480104370515328
19,Training,0,7.719656835862757,0.0008626001232285889
20,Validation,0,7.653491497039795,0.0
21,Validation,0,7.606870434500954,0.0
22,Validation,0,7.604110354468936,0.0015873015873015873
23,Validation,0,7.608134746551514,0.001075268817204301
24,Validation,0,7.6089747359113,0.0008130081300813008
25,Validation,0,7.6075942937065575,0.00130718954248366
26,Validation,0,7.607782934532791,0.001092896174863388
27,Validation,0,7.6095411273795115,0.0009389671361502347
28,Validation,0,7.608961976604697,0.0012345679012345679
29,Validation,0,7.610270971780295,0.001098901098901099
30,Validation,0,7.610648174097042,0.0013201320132013201
31,Validation,0,7.6120351842931795,0.0012012012012012011
32,Validation,0,7.611165771799639,0.0011019283746556473
33,Validation,0,7.612022072304296,0.0010178117048346056
34,Validation,0,7.612191836039226,0.0009456264775413711
35,Training,1,7.5873942375183105,0.0
36,Training,1,7.603696115555302,0.001075268817204301
37,Training,1,7.592927471536105,0.001092896174863388
38,Training,1,7.599869859087598,0.001098901098901099
39,Training,1,7.600000976530974,0.0011019283746556473
40,Training,1,7.6017021596036995,0.001324503311258278
41,Training,1,7.601534859251581,0.0011049723756906076
42,Training,1,7.600793524376024,0.000947867298578199
43,Training,1,7.6032686490735575,0.0008298755186721991
44,Training,1,7.605414819893362,0.0008610086100861008
45,Training,1,7.6048305612861915,0.0007751937984496123
46,Training,1,7.603815770221261,0.0008056394763343404
47,Training,1,7.604839557425797,0.0008310249307479224
48,Training,1,7.604751828381472,0.0008525149190110827
49,Training,1,7.604296003554609,0.0008709422011084719
50,Training,1,7.603934424415131,0.0008130081300813007
51,Training,1,7.603282402062367,0.0007623007623007623
52,Training,1,7.603390744987532,0.0007827788649706457
53,Training,1,7.603962498098998,0.0007393715341959334
54,Validation,1,7.642602443695068,0.0
55,Validation,1,7.614206357435747,0.0
56,Validation,1,7.614651452927363,0.0031746031746031746
57,Validation,1,7.608858877612699,0.002150537634408602
58,Validation,1,7.611319972247612,0.0024390243902439024
59,Validation,1,7.609726681428797,0.00196078431372549
60,Validation,1,7.613685357766073,0.002185792349726776
61,Validation,1,7.616001068706244,0.002347417840375587
62,Validation,1,7.616344569641867,0.0020576131687242796
63,Validation,1,7.615132861084991,0.0018315018315018315
64,Validation,1,7.61160398237776,0.0019801980198019802
65,Validation,1,7.612731027173567,0.0021021021021021017
66,Validation,1,7.614045273173939,0.0019283746556473828
67,Validation,1,7.612567297374929,0.0017811704834605597
68,Validation,1,7.6121052985495705,0.002127659574468085
69,Training,2,7.599575519561768,0.0
70,Training,2,7.586425765868156,0.001075268817204301
71,Training,2,7.582377089828741,0.000546448087431694
72,Training,2,7.585035088298085,0.0014652014652014652
73,Training,2,7.5866248784971635,0.0011019283746556473
74,Training,2,7.587466947290282,0.0015452538631346576
75,Training,2,7.589613648409343,0.001289134438305709
76,Training,2,7.590242329366964,0.0011058451816745654
77,Training,2,7.590936409487269,0.0012448132780082987
78,Training,2,7.590258047589517,0.0013530135301353012
79,Training,2,7.590984721516454,0.0014396456256921372
80,Training,2,7.589567886018321,0.001309164149043303
81,Training,2,7.589835812840765,0.0012927054478301015
82,Training,2,7.591102857418987,0.0014492753623188406
83,Training,2,7.590588746331367,0.0015043547110055423
84,Training,2,7.590677537304863,0.0014781966001478197
85,Training,2,7.5910558264369525,0.0014553014553014552
86,Training,2,7.5917671347317635,0.0015003261578604044
87,Training,2,7.5920962996491665,0.001417128773875539
88,Validation,2,7.600350379943848,0.0
89,Validation,2,7.596813982183283,0.0030303030303030303
90,Validation,2,7.607880092802501,0.0031746031746031746
91,Validation,2,7.611100673675537,0.0032258064516129032
92,Validation,2,7.609351076730868,0.0024390243902439024
93,Validation,2,7.6136186824125405,0.00261437908496732
94,Validation,2,7.613709473219074,0.002185792349726776
95,Validation,2,7.613012636211557,0.0018779342723004694
96,Validation,2,7.6138646278852296,0.0016460905349794238
97,Validation,2,7.616316517630776,0.0018315018315018315
98,Validation,2,7.613343224667086,0.0019801980198019802
99,Validation,2,7.615455240816684,0.0021021021021021017
100,Validation,2,7.614229221974522,0.0019283746556473828
101,Validation,2,7.6153418053197495,0.002035623409669211
102,Validation,2,7.615065429227572,0.0018912529550827422
103,Training,3,7.521238803863525,0.0
104,Training,3,7.553756513903218,0.001075268817204301
105,Training,3,7.560070037841797,0.000546448087431694
106,Training,3,7.568050264002203,0.0007326007326007326
107,Training,3,7.569012634025133,0.0005509641873278236
108,Training,3,7.5709977592064055,0.0004415011037527594
109,Training,3,7.570683603128676,0.0005524861878453039
110,Training,3,7.572148038312722,0.0007898894154818325
111,Training,3,7.573059719133179,0.0009681881051175656
112,Training,3,7.5751850631404185,0.0008610086100861008
