ID,Type,Epoch,Loss,Accuracy
1,Training,0,7.606307506561279,0.0
2,Training,0,7.606458817758868,0.002150537634408602
3,Training,0,7.6131742821365105,0.001092896174863388
4,Training,0,7.612040131956666,0.0007326007326007326
5,Training,0,7.613038291615888,0.0011019283746556473
6,Training,0,7.614978862914029,0.0008830022075055188
7,Training,0,7.616567595887579,0.0007366482504604051
8,Training,0,7.6167010040644785,0.000631911532385466
9,Training,0,7.61635987887244,0.0005532503457814661
10,Training,0,7.614112422914962,0.0009840098400984009
11,Training,0,7.613610863289564,0.0008859357696566998
12,Training,0,7.613458568596047,0.0008056394763343404
13,Training,0,7.6137810849747165,0.0011080332409972298
14,Training,0,7.613186906975553,0.0015345268542199487
15,Training,0,7.612280852437869,0.001583531274742676
16,Training,0,7.612324293859782,0.0017738359201773834
17,Training,0,7.610890559000186,0.0019404019404019401
18,Training,0,7.609829000297591,0.0019569471624266144
19,Training,0,7.609351568874281,0.0018484288354898334
20,Training,0,7.608205492149928,0.0018680677174547577
21,Training,0,7.607558811365467,0.0017748197448696616
22,Training,0,7.607618812524763,0.0016904384574749076
23,Training,0,7.6073046581828105,0.0017145738779626829
24,Training,0,7.60718582473512,0.001736613603473227
25,Training,0,7.60608771240827,0.0017568192325473878
26,Training,0,7.605116330513782,0.001775410563692854
27,Training,0,7.603756220789481,0.00204865556978233
28,Training,0,7.602738790241623,0.002055076037813399
29,Training,0,7.6023965613311875,0.002061038446294094
30,Training,0,7.601437499684663,0.001990049751243781
31,Training,0,7.600266242265437,0.0019237883832778392
32,Training,0,7.6000439892778076,0.0018617973505191548
33,Training,0,7.599672892091178,0.0018730489073881373
34,Training,0,7.598340347725014,0.0018163471241170533
35,Training,0,7.597578735706505,0.0017629774730656218
36,Training,0,7.596464929299396,0.0017760862670472563
37,Training,0,7.595621629074477,0.0018501387604070304
38,Training,0,7.59413330454101,0.0019201920192019203
39,Validation,0,7.627821922302246,0.0
40,Validation,0,7.48444279757413,0.006060606060606061
41,Validation,0,7.483210972377232,0.006349206349206349
42,Validation,0,7.509427039853988,0.004301075268817204
43,Validation,0,7.495527279086229,0.0065040650406504065
44,Validation,0,7.507607413273232,0.0065359477124183
45,Validation,0,7.504165141308894,0.006557377049180327
46,Validation,0,7.499450804482044,0.005633802816901408
47,Validation,0,7.500154695393126,0.0049382716049382715
48,Validation,0,7.503938381488506,0.005128205128205127
49,Validation,0,7.504009091027893,0.005940594059405941
50,Validation,0,7.505671879192731,0.006006006006006006
51,Validation,0,7.507430151474377,0.005509641873278236
52,Validation,0,7.509660171188471,0.0050890585241730275
53,Validation,0,7.511313445179175,0.004728132387706856
54,Training,1,7.526223182678223,0.0
55,Training,1,7.45640528586603,0.008602150537634409
56,Training,1,7.4486403465271,0.00546448087431694
57,Training,1,7.441336348816589,0.005128205128205127
58,Training,1,7.443020828499281,0.006060606060606061
59,Training,1,7.440169514409754,0.00662251655629139
60,Training,1,7.441144237202176,0.006261510128913444
61,Training,1,7.439619624784207,0.005687203791469194
62,Training,1,7.434764175494182,0.0060857538035961264
63,Training,1,7.429957986317877,0.005658056580565805
64,Training,1,7.425766670822701,0.005315614617940199
65,Training,1,7.424253675512677,0.005639476334340382
66,Training,1,7.42464397092275,0.005355493998153277
67,Training,1,7.42542089037883,0.005456095481670929
68,Training,1,7.422637493196972,0.0053840063341251
69,Training,1,7.417286720614212,0.0053215077605321525
70,Training,1,7.417839979183649,0.005821205821205826
71,Training,1,7.416873505437444,0.005609915198956299
72,Training,1,7.4157303388810645,0.005668515095502162
73,Training,1,7.411868157194709,0.005954465849387047
74,Training,1,7.409596079796206,0.006100942872989469
75,Training,1,7.407717621647612,0.005916534601162184
76,Training,1,7.405011729645837,0.0058497226424609255
77,Training,1,7.402507272712056,0.005885190545103722
78,Training,1,7.398899508911429,0.006102635228848827
79,Training,1,7.395896621455207,0.0064802485574789225
80,Training,1,7.393529408414599,0.006402048655569787
81,Training,1,7.390399850546652,0.0064118372379778086
82,Training,1,7.387666611552381,0.0065001981767736855
83,Training,1,7.383187740185778,0.006582472254114047
84,Training,1,7.380300285284315,0.006733259341472439
85,Training,1,7.3755174149247935,0.0067311134980307915
86,Training,1,7.371463283911952,0.0068678459937565025
87,Training,1,7.366713794280975,0.006794483686511939
88,Training,1,7.362536422419384,0.006725432582435518
89,Training,1,7.357481946954264,0.0069140501110053895
90,Training,1,7.353103899272033,0.007092198581560281
91,Training,1,7.348461436109432,0.007080708070807077
92,Validation,1,7.2606964111328125,0.0
93,Validation,1,7.093147798018022,0.024242424242424242
94,Validation,1,7.110199269794283,0.015873015873015872
95,Validation,1,7.065834752974972,0.015053763440860214
96,Validation,1,7.073198260330573,0.014634146341463414
97,Validation,1,7.084926829618566,0.01437908496732026
98,Validation,1,7.07447208342005,0.014207650273224043
99,Validation,1,7.064876811605104,0.01220657276995305
100,Validation,1,7.055909574767689,0.01316872427983539
101,Validation,1,7.054239755148416,0.013186813186813187
102,Validation,1,7.046884121281086,0.01386138613861386
103,Validation,1,7.043331816389754,0.014414414414414413
104,Validation,1,7.057581913372702,0.013774104683195591
105,Validation,1,7.059391833443678,0.01475826972010178
106,Validation,1,7.061725569109544,0.014184397163120565
107,Training,2,6.90200662612915,0.0
108,Training,2,6.974992075274067,0.017204301075268817
109,Training,2,6.974770983711618,0.017486338797814208
110,Training,2,6.973922467493749,0.014652014652014652
111,Training,2,6.974696320935714,0.014325068870523415
112,Training,2,6.975014361324689,0.012362030905077261
113,Training,2,6.973611149340044,0.012154696132596687
