ID,Type,Epoch,Loss,Accuracy
1,Training,0,12.414373397827148,0.0
2,Training,0,7.914480747715119,0.0005376344086021505
3,Training,0,7.7602780842390215,0.0004918032786885246
4,Training,0,7.70770570734045,0.00040293040293040293
5,Training,0,7.681271454519477,0.0005234159779614326
6,Training,0,7.665325606895598,0.0004856512141280352
7,Training,0,7.654639520697831,0.0005156537753222833
8,Training,0,7.646962977133656,0.0005845181674565556
9,Training,0,7.641231590286825,0.0005670816044260023
10,Training,0,7.636741416480708,0.00060270602706027
11,Training,0,7.633129279874884,0.0005758582502768543
12,Training,0,7.630169473746032,0.0005941591137965754
13,Training,0,7.627707513085363,0.0006094182825484756
14,Training,0,7.6256386361768485,0.0006734867860187546
15,Training,0,7.623856327029702,0.0006809184481393503
16,Training,0,7.622290496022632,0.000694752402069475
17,Training,0,7.620949486437062,0.0006999306999307
18,Training,0,7.61975701027887,0.0007110241356816703
19,Training,0,7.618688581611225,0.000739371534195934
20,Training,0,7.617735143718285,0.0007472270869819038
21,Training,0,7.6168704683491075,0.0007653910149750425
22,Training,0,7.6161202485134405,0.0007923930269413639
23,Training,0,7.615407800169467,0.0007917297024710041
24,Training,0,7.6147601021354,0.0008152436082971544
25,Training,0,7.614165232680873,0.0008321775312066577
26,Training,0,7.613620136454007,0.0008477585441633379
27,Training,0,7.613110058744189,0.0008706786171574902
28,Training,0,7.6126369789114126,0.0008713522400328808
29,Training,0,7.61219538576396,0.0008799048751486319
30,Training,0,7.611782514131987,0.0009108304630692681
31,Training,0,7.61139723622177,0.0009581945985941535
32,Training,0,7.611034394334902,0.000977443609022555
33,Training,0,7.61069774478829,0.001009365244536939
34,Training,0,7.610382117128036,0.0010427177934746034
35,Training,0,7.610084224984882,0.001064316030035912
36,Training,0,7.609793322751003,0.0010656517602283537
37,Training,0,7.6095262619216175,0.0011224175146469324
38,Training,0,7.609274074475471,0.001131113111311132
39,Training,0,7.609024536390246,0.0011510371019573488
40,Training,0,7.6087988373767,0.0011670936521491623
41,Training,0,7.608584934428372,0.0011795725784068851
42,Training,0,7.6083773567267885,0.0012049823991334982
43,Training,0,7.608181856247662,0.0012053925455987337
44,Training,0,7.607995628664237,0.0012238574748257198
45,Training,0,7.6078150238077535,0.0012364370426444647
