ID,Type,Epoch,Loss,Accuracy
1,Training,0,8.993096351623535,0.0
2,Training,0,8.09834986348306,0.0
3,Training,0,8.01084879578137,0.000936768149882904
4,Training,0,7.959312952481783,0.0006279434850863422
5,Training,0,7.919392313838991,0.00047225501770956313
6,Training,0,7.886062517860867,0.0005676442762535478
7,Training,0,7.859111996645427,0.0006314127861089187
8,Training,0,7.836417275017472,0.0005416384563303995
9,Training,0,7.818093123772332,0.0004742145820983995
10,Training,0,7.801787767023178,0.0004217185028993147
11,Training,0,7.787670181439168,0.0004746084480303749
12,Training,0,7.775175107569853,0.00043159257660768235
13,Training,0,7.766912728465495,0.00047487138899881284
14,Training,0,7.757494087414363,0.0006576543660942639
15,Training,0,7.749520727687663,0.0006786562606040041
16,Training,0,7.741263380071805,0.00063351282863478
17,Training,0,7.734024339307123,0.0007722007722007723
18,Validation,0,7.613280296325684,0.0
19,Validation,0,7.607686693018133,0.0025974025974025974
20,Validation,0,7.602772394816081,0.004081632653061225
21,Validation,0,7.606297139198549,0.0027649769585253456
22,Validation,0,7.603658152789604,0.003484320557491289
23,Validation,0,7.60729767294491,0.0028011204481792717
24,Validation,0,7.607081335099017,0.00234192037470726
25,Training,1,7.616825580596924,0.0
26,Training,1,7.592301214894941,0.0009216589861751152
27,Training,1,7.595679822515269,0.000468384074941452
28,Training,1,7.597773494301261,0.0009419152276295133
29,Training,1,7.596383918415416,0.0009445100354191263
30,Training,1,7.601336217084468,0.000946073793755913
31,Training,1,7.600285198148443,0.0007892659826361484
32,Training,1,7.602079954192536,0.001083276912660799
33,Training,1,7.602245898662266,0.001066982809721399
34,Training,1,7.604589377822031,0.0009488666315234582
35,Training,1,7.604898243647477,0.001044138585666825
36,Training,1,7.606180948793348,0.0011221406991799743
37,Training,1,7.606353304062524,0.001028888009497428
38,Training,1,7.606791149929661,0.0011691633175009136
39,Training,1,7.606941957088661,0.0010858500169664068
40,Training,1,7.607200433303935,0.001013620525815648
41,Training,1,7.607636845285333,0.0009504009504009507
42,Validation,1,7.631288528442383,0.0
43,Validation,1,7.610188700936058,0.0
44,Validation,1,7.60985449382237,0.0013605442176870747
45,Validation,1,7.60547451819143,0.0009216589861751152
46,Validation,1,7.607153206336789,0.0006968641114982578
47,Validation,1,7.6075815406500125,0.0011204481792717086
48,Validation,1,7.605879533486288,0.00234192037470726
49,Training,2,7.528902053833008,0.0
50,Training,2,7.5840614995648785,0.0018433179723502304
51,Training,2,7.5846280504445565,0.000936768149882904
52,Training,2,7.587069810091794,0.0018838304552590266
53,Training,2,7.586028276396192,0.0014167650531286896
54,Training,2,7.586637695893547,0.0011352885525070956
55,Training,2,7.588499077117246,0.0011049723756906078
56,Training,2,7.588926123216819,0.001083276912660799
57,Training,2,7.589408136502341,0.001066982809721399
58,Training,2,7.59003826085052,0.0011597258829731155
59,Training,2,7.590259960719517,0.001233981964878975
60,Training,2,7.591309044656437,0.0012084592145015108
61,Training,2,7.5926057889520955,0.0015037593984962407
62,Training,2,7.592207759847422,0.001388381439532335
63,Training,2,7.592420149868854,0.0013573125212080082
64,Training,2,7.592832053579936,0.001393728222996516
65,Training,2,7.592342983412395,0.0013662013662013664
66,Validation,2,7.61480188369751,0.0
67,Validation,2,7.619824539531361,0.0
68,Validation,2,7.614595004490444,0.0
69,Validation,2,7.605334281921387,0.0009216589861751152
70,Validation,2,7.602951631313417,0.0006968641114982578
71,Validation,2,7.603312903759527,0.0011204481792717086
72,Validation,2,7.602576419955394,0.00234192037470726
73,Training,3,7.568377494812012,0.0
74,Training,3,7.567444124529438,0.003686635944700461
75,Training,3,7.569234386819308,0.002810304449648712
76,Training,3,7.575635160718646,0.002511773940345369
77,Training,3,7.573040382921203,0.0030696576151121612
78,Training,3,7.5706540227725805,0.003027436140018922
79,Training,3,7.5719823415766765,0.0026835043409629052
80,Training,3,7.57112065536716,0.002572782667569398
81,Training,3,7.5715846777951565,0.0026081802015411977
82,Training,3,7.570966379228993,0.002741170268845546
83,Training,3,7.5709202519286904,0.00284765068818225
84,Training,3,7.571748026188047,0.002848511005610704
85,Training,3,7.571776065139559,0.0028492283339928773
86,Training,3,7.571734896706193,0.002776762879064669
87,Training,3,7.571454124042937,0.0027146250424160156
88,Training,3,7.571229417678258,0.002534051314539119
89,Training,3,7.571982510620244,0.0023760023760023754
90,Validation,3,7.601287841796875,0.0
91,Validation,3,7.610052368857644,0.0
92,Validation,3,7.60531084878104,0.0013605442176870747
93,Validation,3,7.599130107510474,0.0009216589861751152
94,Validation,3,7.593551112384331,0.0020905923344947735
95,Validation,3,7.590364867565679,0.002240896358543417
96,Validation,3,7.586866027019063,0.002810304449648712
97,Training,4,7.514284610748291,0.0
98,Training,4,7.547498272311303,0.0009216589861751152
99,Training,4,7.537808136861832,0.00234192037470726
100,Training,4,7.534542618217049,0.002511773940345369
101,Training,4,7.533456112727646,0.002361275088547816
102,Training,4,7.531440627495974,0.0026490066225165567
103,Training,4,7.531678342028876,0.0025256511444356755
104,Training,4,7.532872322046361,0.0027081922816519976
105,Training,4,7.53215762094838,0.0024896265560165978
106,Training,4,7.532680080385665,0.002741170268845546
107,Training,4,7.533961017266461,0.0025628856193640253
108,Training,4,7.537038098649316,0.0025895554596460945
109,Training,4,7.538288638202107,0.002532647407993669
110,Training,4,7.540902837767931,0.002338326635001827
111,Training,4,7.540654248126613,0.002511028164234815
112,Training,4,7.540411504039215,0.0023439974659486855
113,Training,4,7.540592429543731,0.002257202257202257
114,Validation,4,7.517115116119385,0.0
115,Validation,4,7.588986830277876,0.0025974025974025974
116,Validation,4,7.568547612144833,0.0027210884353741495
117,Validation,4,7.569164506850704,0.003686635944700461
118,Validation,4,7.561750760892543,0.003484320557491289
119,Validation,4,7.561012595307593,0.0028011204481792717
120,Validation,4,7.5638546474644395,0.002810304449648712
121,Training,5,7.247480392456055,0.05714285714285714
122,Training,5,7.45160210517145,0.0018433179723502304
123,Training,5,7.466974696174997,0.001873536299765808
124,Training,5,7.469630623911764,0.002511773940345369
125,Training,5,7.477157111995476,0.0021251475796930344
126,Training,5,7.484982853693678,0.0026490066225165567
127,Training,5,7.4847150691965005,0.0026835043409629052
128,Training,5,7.483629016514638,0.0028436018957345975
129,Training,5,7.485173858547606,0.0032009484291641976
130,Training,5,7.486949037361849,0.0030574591460200322
131,Training,5,7.485303397194492,0.00284765068818225
132,Training,5,7.484151454130329,0.0030211480362537773
133,Training,5,7.485703797221514,0.003007518796992481
134,Training,5,7.488124105936426,0.002776762879064669
135,Training,5,7.486669920968896,0.0027146250424160156
136,Training,5,7.484939334133512,0.0026607538802660745
137,Training,5,7.481153508977434,0.0027324027324027306
138,Validation,5,7.5038957595825195,0.0
139,Validation,5,7.46971321105957,0.005194805194805195
140,Validation,5,7.46042739777338,0.004081632653061225
141,Validation,5,7.47395360085272,0.0027649769585253456
142,Validation,5,7.4749261693256654,0.0027874564459930314
143,Validation,5,7.481357060226739,0.002240896358543417
144,Validation,5,7.485439206733078,0.00234192037470726
145,Training,6,7.337075233459473,0.02857142857142857
146,Training,6,7.341249988925073,0.004608294930875576
147,Training,6,7.346953915767982,0.004215456674473068
148,Training,6,7.326693739209857,0.003453689167974882
149,Training,6,7.329876375592445,0.004250295159386069
150,Training,6,7.331077853575447,0.004541154210028383
151,Training,6,7.336522531772846,0.004262036306235202
152,Training,6,7.337406892912083,0.0043331076506431965
153,Training,6,7.334205878720739,0.004267931238885596
154,Training,6,7.3261155290357305,0.0044280442804428026
155,Training,6,7.3229998718464495,0.004366397721879447
156,Training,6,7.3194245658252175,0.00431592576607682
157,Training,6,7.315984270249047,0.0041946972694895095
158,Training,6,7.309666329942396,0.004238217025940807
159,Training,6,7.301296051777457,0.00427553444180522
160,Training,6,7.299950930601741,0.004307887234716497
161,Training,6,7.296234023794067,0.004158004158004151
162,Validation,6,7.176583766937256,0.02857142857142857
163,Validation,6,7.293625571511009,0.0025974025974025974
164,Validation,6,7.279220353989374,0.0013605442176870747
165,Validation,6,7.27651919088056,0.004608294930875576
166,Validation,6,7.279352757988907,0.004878048780487805
167,Validation,6,7.284171151179893,0.00392156862745098
168,Validation,6,7.279076419892858,0.004215456674473069
169,Training,7,6.8874640464782715,0.0
170,Training,7,7.037287789006387,0.004608294930875576
171,Training,7,7.072389547942115,0.002810304449648712
172,Training,7,7.084681296086574,0.002511773940345369
173,Training,7,7.093937834432302,0.002597402597402598
174,Training,7,7.093586324855981,0.003405865657521287
175,Training,7,7.091647482708673,0.0034727703235990534
176,Training,7,7.089710468364553,0.003656059580230197
177,Training,7,7.089962332080509,0.003793716656787197
178,Training,7,7.089094793664573,0.0036900369003690045
179,Training,7,7.0845271186575145,0.003701945894636924
180,Training,7,7.08460343784436,0.003711696158826067
181,Training,7,7.079630402646897,0.003957261574990104
182,Training,7,7.079416918937508,0.004018998903909387
183,Training,7,7.071670337414232,0.004139803189684421
184,Training,7,7.066234308441568,0.004244535951853021
185,Training,7,7.062451850351821,0.004514404514404508
186,Validation,7,6.990850925445557,0.0
187,Validation,7,6.98368519002741,0.0025974025974025974
188,Validation,7,7.012535140627906,0.0027210884353741495
189,Validation,7,7.043635322201636,0.003686635944700461
190,Validation,7,7.050824735222793,0.005574912891986063
191,Validation,7,7.062146130730124,0.0061624649859943975
192,Validation,7,7.070341000791456,0.005152224824355972
193,Training,8,6.939070224761963,0.0
194,Training,8,6.7984795570373535,0.005529953917050691
195,Training,8,6.810975911187344,0.006088992974238877
196,Training,8,6.814061122936207,0.00565149136577708
197,Training,8,6.814019364758956,0.00590318772136954
198,Training,8,6.809991154449665,0.0066225165562913925
199,Training,8,6.822087171986617,0.006629834254143644
200,Training,8,6.823147527414475,0.006364251861882189
201,Training,8,6.823441885318993,0.006283343212803787
202,Training,8,6.825293322770798,0.006325777543489712
