ID,Type,Epoch,Loss,Accuracy
1,Training,0,7.735821723937988,0.0
2,Training,0,10.304709065345026,0.0003225806451612903
3,Training,0,9.086562789854456,0.0004918032786885246
4,Training,0,8.59710628907759,0.0005494505494505495
5,Training,0,8.34629225927936,0.0007438016528925619
6,Training,0,8.1947869307158,0.0007947019867549668
7,Training,0,8.092284616185815,0.000994475138121547
8,Training,0,8.017883721121114,0.0011848341232227491
9,Training,0,7.960827364466497,0.001244813278008299
10,Training,0,7.9166108233462404,0.0012546125461254617
11,Training,0,7.879404579682207,0.001528239202657808
12,Training,0,7.850000018439625,0.0015105740181268889
13,Training,0,7.824361031075264,0.001495844875346261
14,Training,0,7.803216601271764,0.001560102301790282
15,Training,0,7.784714904930133,0.001686460807600951
16,Training,0,7.768606342391799,0.0017738359201773847
17,Training,0,7.753501110909634,0.0018711018711018723
18,Training,0,7.740158969408845,0.0019373776908023497
19,Training,0,7.72838653434006,0.0019408502772643266
20,Training,0,7.717649289480232,0.0019264448336252203
21,Training,0,7.707769014672709,0.0020632279534109834
22,Training,0,7.698658522259793,0.002044374009508718
23,Training,0,7.69004954656927,0.0020272314674735265
24,Training,0,7.681770807754804,0.002054992764109987
25,Training,0,7.673948000935675,0.002052704576976423
26,Training,0,7.66677346400986,0.001997336884154462
27,Training,0,7.660105003132252,0.0020358514724711924
28,Training,0,7.6534818127181765,0.0020591861898890274
29,Training,0,7.647499691150134,0.0020570749108204532
30,Training,0,7.642362307735754,0.00214695752009185
31,Training,0,7.6368544882330855,0.0021753607103218663
32,Training,0,7.631791976289514,0.002244897959183674
33,Training,0,7.626670550605385,0.002299687825182101
34,Training,0,7.621349566639612,0.0023107971745711378
35,Training,0,7.616340672701276,0.0023506366307541587
36,Training,0,7.611487135900757,0.002369172216936246
37,Training,0,7.607314148178594,0.0023959296947270977
38,Training,0,7.602699881947652,0.0024392439243924313
39,Training,0,7.597863272550752,0.0024627519719544163
40,Training,0,7.593314427376608,0.0025277540563620727
41,Training,0,7.5889583451861045,0.002606161532056607
42,Training,0,7.584094755636009,0.0026401299756295565
43,Training,0,7.579623750615554,0.0026724821570182256
44,Training,0,7.5750051017513025,0.002726568551510442
45,Training,0,7.570787248243264,0.002816048448145328
46,Training,0,7.566986137280016,0.0028645447816432103
47,Training,0,7.562387370096437,0.002896451846488034
48,Training,0,7.558264989197297,0.002934089298369931
49,Training,0,7.554175764384326,0.0029770992366412005
50,Training,0,7.550203903607978,0.0030047586675730573
51,Training,0,7.546316439751226,0.0030579613590939136
52,Training,0,7.54208233090182,0.0031090790333115352
53,Training,0,7.538101839912312,0.0031454196028186786
54,Training,0,7.534372747806091,0.003218101822752956
55,Training,0,7.5302381868497745,0.003300431832202312
56,Training,0,7.526168065963551,0.003361599030890336
57,Training,0,7.522102088746679,0.0034205829863176327
58,Training,0,7.518182753959223,0.0034950321449444405
59,Training,0,7.514181296761046,0.0035324526134405134
60,Training,0,7.510258027620062,0.0035742518351213615
61,Training,0,7.506515034564927,0.003636868406440825
62,Training,0,7.503224580942901,0.0036482796286181995
63,Training,0,7.498710049153143,0.00365394948952172
64,Training,0,7.494548926714045,0.00369645690111048
65,Training,0,7.490589536520915,0.0037220197813638287
66,Training,0,7.4865995758561095,0.003813429010763665
67,Training,0,7.482297250804487,0.0038667339727409926
68,Training,0,7.478114262319571,0.003903530581800052
69,Training,0,7.473453651626341,0.003949044585987212
70,Training,0,7.469167011017848,0.004046354418155429
71,Training,0,7.464154324492973,0.004098048548310276
72,Training,0,7.459318877944695,0.004162365086813648
73,Training,0,7.454734247517442,0.004234150856085089
74,Training,0,7.449718683835634,0.004299406663623858
75,Training,0,7.445011633358147,0.004367402071139066
76,Training,0,7.439992477606795,0.004415815193247383
77,Training,0,7.435129810978791,0.004454186760192835
78,Training,0,7.429969818135042,0.00455214192990041
79,Training,0,7.425077773016368,0.004604869713797455
80,Training,0,7.419589417335707,0.004681568958245397
81,Training,0,7.414746882864854,0.0047313619325280425
82,Training,0,7.409048701646837,0.004821061291649454
83,Training,0,7.40345524288396,0.0048882568061762765
84,Training,0,7.39807165946792,0.0049136892814130115
85,Training,0,7.392513718504794,0.004982149940499724
86,Training,0,7.387423335688108,0.005021560172481301
87,Training,0,7.381435996568836,0.00508330104610608
88,Training,0,7.375824075053816,0.005143623132899191
89,Training,0,7.370512287438887,0.00527451722832252
90,Training,0,7.364771563388221,0.005353800074878236
91,Training,0,7.359244743659293,0.0054276194002220515
92,Training,0,7.353812611439166,0.005499816916880174
93,Training,0,7.3486463295640565,0.00557406736689596
94,Training,0,7.342636618550983,0.0056897169473306124
95,Training,0,7.336581204977918,0.005809996455157655
96,Training,0,7.330387277880789,0.0059031918625042975
97,Training,0,7.324627133468422,0.005997917389795131
98,Training,0,7.318585965691543,0.006142219168670487
99,Training,0,7.3124475488854035,0.006280176810608566
100,Training,0,7.306394092966835,0.006432177717940022
101,Training,0,7.299838030826883,0.006577807397534096
102,Training,0,7.293298360735856,0.006737050478389916
103,Training,0,7.286820606716471,0.006909506697157745
104,Training,0,7.280454494620711,0.007046263345195684
105,Training,0,7.273899126954279,0.0071739826978532125
106,Training,0,7.267398397796156,0.007327832434147858
107,Training,0,7.260326216708785,0.007503929581892458
